date,NDVI_mean,NDVI_std,EVI2_mean,EVI2_std,SAVI_mean,SAVI_std,GNDVI_mean,GNDVI_std,VARI_mean,VARI_std,NDRE_mean,NDRE_std,NDRE2_mean,NDRE2_std,NDRE3_mean,NDRE3_std,CIre_mean,CIre_std,MTCI_mean,MTCI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,MSI_mean,MSI_std,BSI_mean,BSI_std,NDSI_soil_mean,NDSI_soil_std,R_rededge_red_mean,R_rededge_red_std,R_green_red_mean,R_green_red_std
2019-09-24,0.21522210857195173,0.0504689540619041,0.3492254754438583,0.09234198617113167,0.3227366644251316,0.07569157849996254,0.240738346103968,0.05541376892754476,-0.04593259030713658,0.08332578533468833,0.13368374582756487,0.07424537670438568,0.061762413517801235,0.06716298810329699,0.012416581042227778,0.06803667232820286,0.32503692413601093,0.19556967146737134,0.8329443755135848,4.388802570371875,-0.240738346103968,0.05541376892754476,-0.1392578067153431,0.09194676817734714,1.3510303604890708,0.26315176862392653,0.0971782215866652,0.0753283424351063,0.21286541106307502,0.03264071579754134,1.192917492121601,0.15873208343100834,0.950753364533407,0.08273343047550719
2019-09-29,0.25411150262728677,0.06371673524750623,0.42074572585576697,0.12049073643960771,0.38109427990173944,0.09555826580092602,0.36897529892771525,0.04682397184025047,-0.19353173861231285,0.04244209283490993,0.13849040927916398,0.036912961275446216,0.07060310586404515,0.0249597439556598,0.018286806978756984,0.02479418504882361,0.3259026338753556,0.10399757344408486,0.7185421149049114,0.3088327773675186,-0.36897529892771525,0.04682397184025047,-0.26809022748426486,0.0392936418393958,1.74005845388674,0.14122586793921385,0.2599650463146956,0.030954609555651998,0.17633314682009618,0.01021528712037479,1.2790685392613097,0.10337222571282247,0.7765310406251182,0.044404399165191386
2019-10-04,0.24373292065140764,0.05734533747333122,0.4010950105155508,0.10709698983936598,0.3655311794060699,0.0860033238873575,0.3565411742977015,0.045117681891843675,-0.19818446352877925,0.041128595486809895,0.13692060488455496,0.03682546110858163,0.0745476742044247,0.024667698788261225,0.015525051678558286,0.023497632428338407,0.3216125388155793,0.10283604579646814,0.7068635140741664,0.3336821029925925,-0.3565411742977015,0.045117681891843675,-0.27443012754544294,0.0364540454447554,1.7631364096873035,0.13485195207177236,0.25303518365132627,0.027004006741258076,0.1672775588145423,0.010229334208661957,1.253195197918643,0.08484396639254246,0.7811676653905733,0.041662872903298204
2019-10-09,0.27162995166816856,0.062250024872337974,0.45302236277908237,0.11816440660102279,0.4073715039722951,0.09335907963947104,0.3847257526405243,0.04621880919515831,-0.19543224091650685,0.04484090874489042,0.15826245470259512,0.03906560220361804,0.08347619468029799,0.02749089104192037,0.03236045041696368,0.025940645641131355,0.3813364812059335,0.11581335432087203,0.8140375989218976,0.4241719315785622,-0.3847257526405243,0.04621880919515831,-0.24289516961823301,0.03881861934946337,1.6482620637776182,0.13090094674511557,0.2384880028853401,0.03020202809363795,0.175565193090371,0.01078586649827359,1.2748663996628447,0.0956386915435094,0.7772419750098379,0.045179652765846005
2019-10-14,0.2588946037698223,0.054068210154202996,0.42857171401699734,0.10195862344358782,0.3882760936217541,0.08108917017519743,0.3515996023092289,0.0399637627451793,-0.16793960297551538,0.03581744542407105,0.15721255853813448,0.03492411999170962,0.07903334152660425,0.02270982975015167,0.021131253747653633,0.02245267128880089,0.37723514529719726,0.10168569764754415,0.9547234339772377,0.39471537590801153,-0.3515996023092289,0.0399637627451793,-0.22417448018901476,0.03422123091191966,1.5827627068842436,0.11175028583528458,0.20783978691025032,0.02590554555634644,0.1676952017117698,0.009617298833354696,1.241714261651731,0.08479768219244765,0.815956104688527,0.03543210971635781
2019-10-19,0.2835768880447778,0.05372622666383142,0.4745906024544308,0.10270716899525201,0.4252921464491518,0.08057743639413736,0.3899508325850015,0.039516633647015596,-0.18673458738358883,0.03563225050372571,0.17197159884213162,0.03574905545706749,0.08435480671378075,0.02657640348574883,0.035944849177757976,0.026711098374107328,0.41984415922556007,0.10481712765963254,0.9759187800374324,0.3264740335798817,-0.3899508325850015,0.039516633647015596,-0.20670002089973402,0.037756706466975674,1.5268070812907157,0.12119956465547113,0.20929467218312883,0.02833479635880816,0.1942695536639874,0.012388263651413722,1.2711096000706361,0.09291969123323096,0.7873969079308369,0.03614406449209354
2019-10-24,0.28811036973840093,0.05754946409840747,0.4835040935506727,0.11015770911448045,0.43206939302978725,0.08630892119238802,0.3185194311198701,0.04752240279461586,-0.0592341876324225,0.03736789783939699,0.1771504678075605,0.05018723341236232,0.06425562167291672,0.0434359724689936,0.006871027972631517,0.042869578259713055,0.4394217834691099,0.14700407278556069,1.3778131172598393,0.5769100724429514,-0.3185194311198701,0.04752240279461586,-0.15868488200897554,0.05162409236105797,1.3862529083096464,0.14902701849221472,0.13366433768568392,0.03758463883067136,0.1808453833392015,0.019686560966774014,1.271602062432642,0.11529614338299311,0.9365468058773497,0.0401666450685743
2019-10-29,0.27157508103003464,0.04893961033707363,0.4516293860198036,0.09207763484108875,0.40729900252377116,0.07339852626185733,0.3405204083604335,0.036546153986790654,-0.12343283819000775,0.02915953699232219,0.16020348867703624,0.03132478404729556,0.06292819037830388,0.020773311625114935,0.016084900675782103,0.02047282162058737,0.3848929961187052,0.09137951313131235,1.0764504842548634,0.2723217139262195,-0.3405204083604335,0.036546153986790654,-0.22135370273963031,0.03969135639374238,1.5751978424614543,0.1319405805471337,0.2051688365043679,0.03064768394543876,0.1644015655644554,0.011045165907183487,1.267207991726713,0.07405249502988201,0.8596795961781905,0.031655795173336825
2019-11-03,0.28334857237590916,0.05304546239183213,0.4740827374106868,0.10114522969218266,0.42494523930978045,0.0795545426619668,0.36005010285893174,0.0375735819139481,-0.14156729388190825,0.03311879200667548,0.18181804125478243,0.03434665397789508,0.08486353435431634,0.023856636465489123,0.02542298168331189,0.023352853769032542,0.4488358820719899,0.10606269569714855,1.1777434390845074,0.3337174184070992,-0.36005010285893174,0.0375735819139481,-0.24292921857558727,0.03689225456880217,1.6478803943426348,0.1272618879963855,0.21866171834935952,0.027894706715610697,0.14926502530707286,0.008879117167315603,1.2438561261560146,0.07577982493938532,0.8437842074184313,0.03414480866177678
2019-11-08,0.2885042226032669,0.06040761258821461,0.4845684965397781,0.11536627773818282,0.4326784094115048,0.09059503346392264,0.39428727840154004,0.04487798327036901,-0.183780555244245,0.03511604612764288,0.17580493947866108,0.03601657460904879,0.08498716492221782,0.027642268922703835,0.03634907832120683,0.02480190665407394,0.4312356709013241,0.10719842631664356,1.0072898985208545,0.3806437829017623,-0.39428727840154004,0.04487798327036901,-0.24462713392899912,0.03637071240566164,1.6537104001977623,0.1264598248454166,0.24038119915057507,0.027231087630376717,0.16870917339476527,0.010464947604287459,1.2755952933205796,0.09624093084052256,0.7877775511667722,0.035225822716787265
2019-11-13,0.0005359044058591911,0.0076911673372591005,0.0008237051464210305,0.011323923158889743,0.0008038276700020929,0.011536341719671257,-0.005975436246913727,0.00647226103263875,0.013595601513825113,0.011492909016128651,-0.033288603063184395,0.009097463713105604,-0.017639792774090075,0.010511368494570388,-0.01804715255893051,0.01181798518278952,-0.06428397081745853,0.017042844891809135,-0.49297761437173293,0.15363134225407735,0.005975436246913727,0.00647226103263875,0.061881010713825596,0.014588500294393323,0.8838014121232892,0.02585447214961684,-0.039611683483491644,0.011082347297437142,0.07621401327893329,0.008114490179879596,1.0701232231528195,0.014838880093808448,1.0131686077165207,0.011094015121406236
2019-11-18,0.23696433748790188,0.05708430200168773,0.3887324558423748,0.1035906763376883,0.3553834675756667,0.08561506741493397,0.33501795731854206,0.041737460864150644,-0.16565107832508152,0.03121195572492887,0.12863542706003003,0.04081017422002644,0.05457710256250595,0.03292219592507721,0.003855872248096546,0.032884803493867805,0.3001848857146115,0.10681255964740538,0.8699031830949847,0.3835163275158205,-0.33501795731854206,0.041737460864150644,-0.25862947801058334,0.04179123801165427,1.7064172870186423,0.15686921741249615,0.24632849719648853,0.03337979071710677,0.1640982082352222,0.01004736808139408,1.2563642536031783,0.08909497365010366,0.8083630518700743,0.033052335001468015
2019-11-28,0.24923810146613093,0.052485654159938076,0.41066394828472436,0.09761487081997997,0.3737857823116257,0.078712925078834,0.3159440212150018,0.03786173739178117,-0.12116677642706851,0.03867671079658035,0.1387665106808602,0.03272093422771744,0.05955616245034994,0.025888139983419798,0.011397465110165695,0.024645409792113743,0.32566670074393456,0.09130660119340055,0.8977686285253703,0.3321946862378187,-0.3159440212150018,0.03786173739178117,-0.2830021967894826,0.03728446248998302,1.7967439838751185,0.14309597869935958,0.2432717310162793,0.028940778258856516,0.16060491819011485,0.011119561816081132,1.2634668142131238,0.09527935659078932,0.8663635202629061,0.04133443157249965
2019-12-03,0.2528512040504385,0.05075063735893018,0.41714114083277265,0.0949656566243088,0.3792068464632564,0.07611244230921384,0.34361609127921783,0.03456552459501334,-0.16369319986038383,0.03830417956564825,0.15186190612141398,0.03030732878880153,0.07877489838037835,0.022271100814269668,0.022812471433193336,0.0225459339740285,0.36116448720561417,0.08666865909039535,0.8879208821332284,0.31941995910773935,-0.34361609127921783,0.03456552459501334,-0.27461951151620967,0.031791013753612166,1.7623488424323266,0.11963913297950368,0.24470931241092597,0.02345803187575978,0.14014859483548736,0.010286226045268463,1.238748962483662,0.07951147617682006,0.820479782433029,0.038921885814239214
2019-12-08,0.24546207218657223,0.053216262007064564,0.40384180247037843,0.0988418241392406,0.3681240396316623,0.07980902124887149,0.3609350040884407,0.03873188340057115,-0.19325501256996652,0.03207593205562507,0.13039223693466617,0.030875019872845993,0.06756517541340187,0.023988097320470365,0.01944102735108211,0.023515782032738186,0.30282334456712395,0.08374428051174906,0.656047554816226,0.2676812754309785,-0.3609350040884407,0.03873188340057115,-0.2935231211384827,0.03090463148149364,1.8361352474285633,0.12014425499793252,0.27970523204401243,0.023094778282008486,0.16386303656715523,0.011882752460697154,1.2747004811617257,0.09053917543116326,0.7759181508309906,0.03255771498909308
2019-12-13,0.2277490672085098,0.04761578755448897,0.37132026534616547,0.08559209278780432,0.3415565368793708,0.07140894215859672,0.3402938754441576,0.035623924282722624,-0.19374398249015254,0.03553095496259836,0.11969631045170848,0.03018094036799894,0.06721204257657779,0.022761310688721982,0.005553457278959457,0.0215258329867787,0.27459228639274647,0.07820874215105057,0.5758432339860774,0.2638626635082,-0.3402938754441576,0.035623924282722624,-0.31603087504691163,0.027544837542542767,1.928777657078303,0.11738167834669995,0.28655992245077716,0.020459643920567993,0.14311900476770342,0.009053472068159776,1.2537300375898186,0.08242957701111343,0.7833590887246545,0.03553580684187879
2019-12-18,0.23218785662624755,0.04695197948590726,0.37926833479673,0.08554836173571796,0.3482195592975107,0.0704153916253054,0.33201592509276545,0.03816905159595282,-0.17480395249915645,0.024904440608261136,0.12127156777486837,0.028609237244707895,0.06782892219355814,0.02500729283304296,0.018933305302440098,0.022277097900014108,0.27844110732539,0.07540865935857786,0.5775770358724631,0.22736778578193864,-0.33201592509276545,0.03816905159595282,-0.29665050481002353,0.029381674304745888,1.8483690194293194,0.11716981142445787,0.26621104596781003,0.021380722484051408,0.1662981059217407,0.010492220922899033,1.2615070082475808,0.08206132885098948,0.8051356928252648,0.025603261044945563
2019-12-28,0.24973307044687196,0.04149372524584086,0.41069518991409587,0.07589011831986484,0.3745426189699689,0.06223082936472019,0.33788344722527186,0.03200101524292468,-0.15341970442107578,0.02860172508892163,0.12810860336243807,0.02597485169407299,0.06389104980132775,0.018781159589363258,0.013011991486040427,0.01730360616486726,0.29587653155898347,0.06838299779441202,0.633855252678495,0.16978049427947642,-0.33788344722527186,0.03200101524292468,-0.2661915097135545,0.02697660363048331,1.7291417483938538,0.1000964886305513,0.24567949196523622,0.020536031560121275,0.17787309934886975,0.009743189363140932,1.2905473852498013,0.07456317017442773,0.8249640588240741,0.02933559716831169
2020-01-07,0.2785500845562624,0.060387097080609735,0.4658231844266964,0.11535595846605463,0.41776926241589174,0.09056815288829502,0.25125465032330346,0.040258538604967205,0.05774658036888723,0.04760048445571434,0.1781958703540706,0.040098915784036765,0.037973101705410836,0.012325154705113354,-0.0016864473597006358,0.011969598080863994,0.4396488279349452,0.12409125530392946,1.75083717105477,0.383657186056451,-0.25125465032330346,0.040258538604967205,-0.02814312845636013,0.05147486829976075,1.0633924442486662,0.10471620656647405,0.02127965141242035,0.03921972594816936,0.18804951710578127,0.011244998968170996,1.240399744532396,0.07065260155330516,1.0634161632581018,0.05318204323323271
2020-01-12,0.5337549342463465,0.10610434623403536,1.0204700423653368,0.265669273108058,0.8004964106987509,0.15912746939255762,0.507943467008966,0.07174439828917316,0.07064802713495912,0.10541968244111437,0.3474391364915856,0.07373403550868136,0.06347208660956696,0.022926126930359125,-0.010103237200216674,0.022397977475028506,1.1087169282939155,0.39588749580571037,2.2774392180786225,0.5972863396334225,-0.507943467008966,0.07174439828917316,-0.10176572197265173,0.07882994552086997,1.2427697623214533,0.18726260476684947,0.10029202408054477,0.06944305811299603,0.20963661189985594,0.027401614816513018,1.651768109962183,0.29175564483855554,1.10138841406669,0.15236880193533714
2020-01-27,0.6102144952142845,0.054392727466247286,1.202400298945561,0.14208565727196656,0.9151667729368373,0.08157960288662364,0.5542801916659599,0.03376723740515927,0.13899110468931394,0.06845445834296106,0.3938842625370231,0.04320723264395865,0.07160693484261711,0.028440757925454266,0.010644297056876195,0.02966584353687163,1.3163702805452902,0.23751300268504702,2.2765431765817317,0.3548891284057137,-0.5542801916659599,0.03376723740515927,-0.023795263443288958,0.061053071000229706,1.0569395122736929,0.1327860191311344,0.037088204558862484,0.052890612260471453,0.2409508447881553,0.01239413418084384,1.8189860372104596,0.19040392092532624,1.1968067077388804,0.10394382917086484
2020-02-01,0.6718484527912879,0.05264331706498256,1.3698647159821489,0.14834659455221574,1.0075924277176032,0.07894583269118173,0.6048830143670118,0.034362633200654046,0.1812099032949475,0.07541878800550211,0.43241513017238176,0.039940848792991465,0.07449083298787867,0.0277831251440767,-0.0066911849199877554,0.027717549916346416,1.541343019106061,0.2544968515317485,2.362868172412076,0.3090322168509306,-0.6048830143670118,0.034362633200654046,-0.005691886518706368,0.05035689188930273,1.016594071734617,0.10289994513471161,0.020418664019401254,0.046251384103650456,0.24952268466160882,0.01454271060629227,2.0597853350669273,0.28927286223234017,1.272430899378117,0.13262241632548924
2020-02-06,0.24406623977130087,0.040304978111758594,0.40029269005709767,0.07351579993149858,0.3660505045218191,0.06044690771468912,0.20838823212503388,0.0333449357587697,0.07766059070783335,0.06615384509492689,0.14278537423014173,0.03939644048095728,0.004969806194092334,0.03183786890151506,-0.03314836712669529,0.032867023805114956,0.3379657676284549,0.1064839038536319,1.7715267742297307,0.4646227078048709,-0.20838823212503388,0.0333449357587697,0.1306523588650761,0.02968905267393028,0.7701435068218955,0.04830389962070316,-0.07464009344153068,0.04713957235566024,0.14389962431260933,0.015749211600106425,1.2368236919356819,0.0674823603002154,1.0809656755132926,0.07132208459467027
2020-02-11,0.6366163171430412,0.05996532278757866,1.2737059900509724,0.162745196251982,0.9547042376106101,0.08986557272900862,0.6052181017697295,0.0409960601191161,0.08541174474446718,0.0819004105164168,0.4013247045031964,0.05318226514504203,0.06356066313634016,0.059185963372260966,-0.03118118544401156,0.06734972746602233,1.367606395290069,0.3103278018417911,2.3175029455986396,0.4953823396473639,-0.6052181017697295,0.0409960601191161,-0.03312130355090158,0.06026185193045948,1.0768768739314967,0.13673430407280582,0.05211529816986938,0.05209250645433633,0.2508612712455088,0.018996608330315207,1.9821601389608037,0.4128592311652057,1.1231956064146407,0.12555672899004738
2020-02-16,0.5635287902386243,0.04316944032718462,1.0812602355450727,0.10683454723495928,0.8451390027449395,0.06474049296332748,0.5331449597144117,0.026949532718000296,0.0709059035797199,0.04981163163156087,0.3578159313305958,0.030916927009040578,0.06518286397123117,0.020356345320564302,-0.0029185967079797316,0.020369045001622604,1.1214524994537194,0.14907328378389234,2.1194224195695655,0.278149910219184,-0.5331449597144117,0.026949532718000296,-0.04354739246470956,0.03702254568231423,1.0941106796912252,0.07979657934666014,0.05998620426244673,0.03150417911168778,0.24606101688559048,0.010308724186230906,1.7064784951614504,0.14776569829721098,1.0961858051542281,0.06985994457040459
2020-03-12,0.39103141522478574,0.04978317780458343,0.6877796601310688,0.1040184932683779,0.5864629686575816,0.07466481772497811,0.34775005474947573,0.050040480746384175,0.099457825193596,0.07850035019871283,0.28462275419081917,0.035837410092753846,0.06731181359748609,0.026029057377188275,-0.014061484115333579,0.02707922784025143,0.8025155835011367,0.1372122188183172,2.7990914486112963,0.6414050928019196,-0.34775005474947573,0.050040480746384175,0.010965725962316472,0.025601751691682138,0.9795735682712234,0.050627395748092205,-0.0019294512968857172,0.035303036592459695,0.22200388787440153,0.016101285313899972,1.2771354224611797,0.0840625372590217,1.1091830759676746,0.08562478623706721
2020-03-17,-0.029938607898327578,0.018992302145649172,-0.04328104793421094,0.027232017751648473,-0.044905990232743914,0.028487118111541167,-0.028758896458824883,0.009377574269592168,-0.0018185386005586484,0.02432246745915953,-0.0765082464504267,0.023341255434399622,-0.06649031789944602,0.025644474633248187,-0.06401837258880247,0.027257102744448813,-0.14127944520891347,0.040218245424816126,-0.25853664921786534,0.18653592822297568,0.028758896458824883,0.009377574269592168,0.08195655386097149,0.02599014155654766,0.8495628546544427,0.044633208098956136,-0.03922621209480846,0.021661559086412114,0.06362677267696934,0.010877489138474746,1.0987046493279211,0.03999885099659275,0.997911533039229,0.024075442140374125
2020-03-22,0.45998868215923566,0.05581689803204724,0.8378616512370615,0.12840882779315654,0.6898399937334154,0.08371563766428808,0.4983629323258086,0.03319195615429128,-0.07668575791652602,0.05893343926652194,0.29156143805782375,0.04227575615329305,0.09202315170898138,0.03232344555777753,0.016571538516144266,0.03289258981028856,0.8335260786155404,0.17729515998335016,1.6257037777119245,0.33049621592411527,-0.4983629323258086,0.03319195615429128,-0.152521817113895,0.053892199328148295,1.3690873877087744,0.14599484601283813,0.15651836355891788,0.045206284652218966,0.18970460980973583,0.012871860105223424,1.4946208187248335,0.13794600475562419,0.9104193786427714,0.06994086111476162
2020-04-01,0.5258420668663502,0.051376816418967595,0.9900032812240273,0.12476088776106248,0.7885866171734531,0.07705753011878992,0.5139152098070765,0.02894470831030419,0.028347289773901205,0.058837138800601575,0.3111958274436134,0.038396187395063695,0.07586297354382257,0.030870311146968935,0.005061854904961636,0.031388683264879876,0.9127973398366118,0.1677795014998622,1.5681896664009267,0.23418290657443705,-0.5139152098070765,0.02894470831030419,-0.11819271387034679,0.05345336093403265,1.2760829554202793,0.13409891066570004,0.12333350665700128,0.044445783510890784,0.21223490995326372,0.014227531377414566,1.7038594470735937,0.14475943837093808,1.0402735327724804,0.08029597700507998
2020-04-06,0.5145791800137195,0.053400754656237205,0.9633968890732164,0.12744599002464635,0.7717079317745092,0.08008831418389947,0.5086676292779267,0.03216561719833282,0.01594403495188819,0.06197643485029015,0.32015060887925617,0.039476175882731876,0.07229717695317035,0.03157836164538949,0.009414483769137326,0.031431726394301376,0.9520498363848062,0.17857968293509321,1.8340692488992194,0.30426167108759866,-0.5086676292779267,0.03216561719833282,-0.10571271176235429,0.05544099313211893,1.2444909811527893,0.1319879812202217,0.11188180473581133,0.04725782645087714,0.22123100070343485,0.013982010072594952,1.620462320808241,0.1494475205873483,1.0228956071202921,0.08028216169289068
2020-04-11,0.0542124457364167,0.01812558800240839,0.08174998594311034,0.02790606415942499,0.08131440840698462,0.027186941829872878,0.018474872738759484,0.010904720459314952,0.07993231162391992,0.036095666352851365,0.026322415711683447,0.018213737781094193,0.019986231507131375,0.018026154369716947,0.014111441367926556,0.018208102637451967,0.054783229484513134,0.03866962185037603,0.28111874252523983,0.36612165394624374,-0.018474872738759484,0.010904720459314952,0.10246848050832562,0.01561374486182409,0.8144701316217344,0.02565843760196611,-0.08266974712370889,0.018592465142911595,0.1044620014919582,0.008284360492982198,1.0576489729614238,0.018807612859848513,1.0747504346987546,0.033507811801317136
2020-04-16,0.46004500235416496,0.05687539222355245,0.8380413870707277,0.12798317776969784,0.6899221378472127,0.08529591854353875,0.5155656264083094,0.03221344220652332,-0.10609272730155786,0.05439708976758747,0.2889881371290489,0.03950246236294461,0.0956252003930784,0.028201198826363398,0.027770131735505722,0.02783698555170787,0.8216738732055089,0.16017461167759045,1.5349161570591552,0.2847485080528744,-0.5155656264083094,0.03221344220652332,-0.13273121869494975,0.04436107996806313,1.3118770340201507,0.11460242323912512,0.15459620266556126,0.037787337594007514,0.2074522948736826,0.011393051776632445,1.502500425958864,0.12801700175692904,0.8691200884089585,0.06443228222707187
