PC1,PC2,date
-0.42036698669123146,1.8076045830876253,2019-08-10
0.08489921544067065,1.6323271919588835,2019-08-10
-0.9156851984546307,1.9002805505842995,2019-08-10
-1.1544729625297636,1.9729977060440596,2019-08-10
0.06230109612711297,1.3406005843074615,2019-08-10
-0.11515827505720105,1.5498768201648179,2019-08-10
-0.761623084710591,1.6390381651943131,2019-08-10
0.009000374225693365,1.5399640370291254,2019-08-10
-0.24492129156439452,1.6166545245817896,2019-08-10
-1.1765475702382602,1.783584360778572,2019-08-10
-0.356347526691503,1.7200231271572366,2019-08-10
0.33857845564122435,1.1121402887487553,2019-08-15
-0.2978365683429368,1.4620157927728197,2019-08-15
0.29659346401334413,1.3036043260888928,2019-08-15
0.49905410172639514,1.2365438775476634,2019-08-15
-0.4362883019454082,1.3152731438163927,2019-08-15
-0.09253530738456295,1.4199835083090384,2019-08-15
0.8770798176330867,1.1238078253238415,2019-08-15
0.9276185967586009,1.0531486049027357,2019-08-15
-0.6215023494689712,1.3821524538024401,2019-08-15
-0.14756128100613683,1.5026435727694627,2019-08-15
0.87394624723835,1.150191695486343,2019-08-15
0.867624290171763,1.1474680701763937,2019-08-15
0.5709062977388806,1.4374185409646918,2019-08-15
0.80516779863391,1.4182940200016483,2019-08-15
-0.42211853652693027,1.612005573119965,2019-08-15
-0.13312512904071452,1.6425320046666723,2019-08-15
0.10361728872493071,1.2823496346908405,2019-08-15
0.229154440675335,1.5967260973034159,2019-08-15
0.1961023682255306,1.4789944702819071,2019-08-15
-0.822120201239575,1.7700072507520819,2019-08-15
-0.37010079543534286,1.682453733896724,2019-08-15
0.5556796948056661,1.2571688840052668,2019-08-20
-0.2143848712334353,1.7845827031083188,2019-08-20
0.2760530636875786,1.4353618075769172,2019-08-20
0.399703701021728,1.4327741009583257,2019-08-20
-0.6617631921225976,1.8284448542786873,2019-08-20
-0.20804678911742616,1.9654069800565908,2019-08-20
0.26541647872874685,1.455716663819533,2019-08-20
0.46432356536541625,1.4522841409718708,2019-08-20
-0.5899021275491043,1.7648104320901057,2019-08-20
-0.2392123493974916,1.9158945893619703,2019-08-20
0.41741029394010604,1.5601537324602017,2019-08-20
0.4052303832242528,1.5877258529391511,2019-08-20
-0.9841736794410921,2.0842539336054333,2019-08-20
3.64749400160006,1.3741573000536718,2020-01-12
2.146310610146103,1.7202822731277687,2020-01-12
3.4513404185738037,1.4538022886484916,2020-01-12
4.034262671704602,1.4776823567515933,2020-01-12
1.4523807310319652,1.6831184776458645,2020-01-12
2.4638493886199484,1.7809679433761443,2020-01-12
3.833845708529069,1.4933084289595653,2020-01-12
4.20388473557362,1.5183522095303792,2020-01-12
-0.9631942440523206,2.3853119830064236,2020-01-12
0.9489117946399284,1.7960830036105673,2020-01-12
2.4075648027658407,1.7328949260051598,2020-01-12
3.4594625968538306,1.512637084628967,2020-01-12
3.8863724172632375,1.5962578453941565,2020-01-12
0.20376000591278323,1.8980751459785996,2020-01-12
-0.732303322941733,2.2021153888382536,2020-01-12
-0.10090285800668342,2.2045864522830607,2020-01-12
1.7009516684468855,2.090421183708307,2020-01-12
2.7588233883599647,1.7503618415872328,2020-01-12
3.1914783875357724,1.7941436227847696,2020-01-12
2.1741895194408682,1.7463885217732689,2020-01-12
-0.22445872434669134,2.2046993945753,2020-01-12
-0.26615512552701553,2.2514505736671047,2020-01-12
-0.8801732167507755,2.377536976825378,2020-01-12
-0.7477874662378783,2.1167995511044944,2020-01-12
0.6051782772003869,2.029763678094068,2020-01-12
1.9027615133733307,1.7455303990022963,2020-01-12
2.3135803785816584,1.7228743784547547,2020-01-12
1.9699644581563103,1.6812593006265524,2020-01-12
1.4587422628681175,2.1376727847111368,2020-01-12
1.2849481862903962,1.8417305592533422,2020-01-12
0.24891867407376173,2.3358531360202424,2020-01-12
-1.0148273003236292,2.4880168843860724,2020-01-12
-0.8999064026102115,2.4768597819201714,2020-01-12
-0.09679807505886753,2.326363330241488,2020-01-12
0.8506143109794925,1.9527172366861973,2020-01-12
0.7201247952446221,1.8600599407064196,2020-01-12
2.859346298122775,1.5689479654069092,2020-01-12
1.1754552004780283,2.1752280258849557,2020-01-12
0.8468253459498727,2.010394054953047,2020-01-12
0.10987116955820374,2.44969491600327,2020-01-12
-0.6542691995789433,2.5856702360823336,2020-01-12
-1.3634642563574035,2.3209162766666163,2020-01-12
-0.4266017390252731,2.184277327911544,2020-01-12
0.9442428038598767,1.7604738476078887,2020-01-12
0.5394042723937109,1.7003485642860208,2020-01-12
0.6749237748348558,2.06149944324032,2020-01-12
0.00024442727811576465,2.013575221596234,2020-01-12
-0.7512564655736316,2.2898377750607586,2020-01-12
-1.0332644271077147,2.6386972049608066,2020-01-12
-0.17324022025675329,2.3207733981797936,2020-01-12
-0.7643397361468497,2.3568382431775654,2020-01-12
-0.9402978949316291,2.347500832829699,2020-01-12
-0.6735097408719675,2.137378948477917,2020-01-12
1.2575840432425769,1.8229784181829227,2020-01-12
0.6314631696205415,1.757402875039244,2020-01-12
0.2270818422299637,1.9624087723184496,2020-01-12
-0.4260329192129329,2.057404139899334,2020-01-12
-1.0173390449822715,2.487402236899202,2020-01-12
-1.6806772929113036,2.8141183863586097,2020-01-12
-1.0901655638352235,2.390992201218533,2020-01-12
-1.036358471301407,2.44864053732444,2020-01-12
-0.6687481834671767,2.3706634433836022,2020-01-12
-0.9646657826968318,2.2965130355076804,2020-01-12
0.02679104216233236,2.062323835663931,2020-01-12
0.2831009352874112,1.814449001221274,2020-01-12
0.033654596788419124,1.8736544906169046,2020-01-12
-0.8626783726836015,2.7631486808084427,2020-01-12
-1.2783674624974541,2.5840615224867576,2020-01-12
-0.8448825439038836,2.2986414110788003,2020-01-12
-0.3109955702479372,2.1403194638242273,2020-01-12
0.09950128462803867,1.9164963749953114,2020-01-12
0.08452626865611239,1.9484738745893475,2020-01-12
-0.11571782984558246,1.96404292885484,2020-01-12
-1.1301790282718458,2.896212955570419,2020-01-12
-1.1295378394243953,2.4881513929656713,2020-01-12
-0.3055270314628365,2.1177520273355763,2020-01-12
1.2023138509024036,1.8911807988038885,2020-01-12
1.0673410136999546,1.826318304395408,2020-01-12
0.2653072450111267,2.048505267434705,2020-01-12
-0.9166691036758265,2.4563461437656695,2020-01-12
-1.1325981157578537,2.4498778760826525,2020-01-12
-1.0494550066676827,2.441293719362088,2020-01-12
2.979694426389017,1.4247303280002745,2020-01-27
1.1705377706207256,1.908821340499686,2020-01-27
2.7425344640442084,1.542987095217864,2020-01-27
3.3477832168147845,1.4812765827464485,2020-01-27
0.8693448757660833,1.951628193788974,2020-01-27
0.6234063323833646,2.42715669542309,2020-01-27
2.4765424196077177,1.698392689572676,2020-01-27
3.2107397685212526,1.5992894593636058,2020-01-27
0.4261951742871202,1.61602817570755,2020-01-27
0.47324200351651724,1.876886514562808,2020-01-27
-0.08586658860490314,2.5208638277157718,2020-01-27
1.8819519372464557,1.8210665365959724,2020-01-27
2.798445711300981,1.67654523657548,2020-01-27
1.7113279603170075,1.3233281738073486,2020-01-27
0.9450613997871282,1.5275951241628773,2020-01-27
0.13894691924354066,2.115550774391277,2020-01-27
-0.8546600524039768,2.94002033469051,2020-01-27
0.18209761676027428,2.451344966697614,2020-01-27
0.7416462884658452,2.2470168285270726,2020-01-27
0.9905596885174722,1.7969168732493919,2020-01-27
0.8706534403162733,1.5676929421342567,2020-01-27
0.7201551434370196,1.6442626560847444,2020-01-27
0.27930547053087024,1.693448112159183,2020-01-27
0.10880409749623021,1.834713611339422,2020-01-27
-0.1539283243708229,2.349116897717605,2020-01-27
0.72493329539126,1.9643637515850647,2020-01-27
0.7526071677249926,1.950537829367673,2020-01-27
0.43447406571333863,1.7465938125170148,2020-01-27
0.48035859480850773,2.2543784150710113,2020-01-27
0.9540919805600012,1.88156812891886,2020-01-27
0.5869466619612749,1.9077957686208995,2020-01-27
-0.38795155358056477,2.0235947874857594,2020-01-27
0.48240331417463506,1.7744311300648636,2020-01-27
1.1369143371644228,1.7539243600315353,2020-01-27
1.1865076611586456,1.6693661847884478,2020-01-27
1.1566092865071969,1.777374400527399,2020-01-27
1.330532659699513,1.5107699169707074,2020-01-27
1.603914391736193,1.4073877609552299,2020-01-27
1.3918085140088285,1.699667342250417,2020-01-27
0.1974230888029747,2.2889228592840865,2020-01-27
0.9134476609880057,1.8055076476188288,2020-01-27
0.4503153453477627,2.0307111538912777,2020-01-27
-0.21797392388914802,2.2806382365167455,2020-01-27
1.2417466420132162,1.688230882960111,2020-01-27
1.718915863443143,1.5523595288674452,2020-01-27
1.375875862205138,1.4671467240207674,2020-01-27
1.6383111555675502,1.504208778024913,2020-01-27
2.838198480071757,1.181898180583872,2020-01-27
2.9493243964908036,1.1519181312637727,2020-01-27
0.03337785531824855,2.013720283139609,2020-01-27
1.2800306657999418,1.4531164802628915,2020-01-27
1.21582303894854,1.5114753367516036,2020-01-27
0.8342702407567916,1.7246333230499236,2020-01-27
1.5659410031875605,1.4773737910894935,2020-01-27
1.9906683186889904,1.3590234412435014,2020-01-27
1.4194148214516875,1.2908088563124465,2020-01-27
1.4928748576621047,1.361001868385186,2020-01-27
2.7664853603171964,1.0690230318866873,2020-01-27
2.584310427667579,1.2127637763869719,2020-01-27
2.499142573836167,1.2022484323314029,2020-01-27
1.8286961572863132,1.4394675846519536,2020-01-27
1.2533693756894777,1.6240823218561784,2020-01-27
0.8258512812554005,1.6523434667107169,2020-01-27
1.8709898020318292,1.3274475587801764,2020-01-27
2.2308351557521013,1.3034994540503608,2020-01-27
1.6148506696679645,1.396359826534891,2020-01-27
1.8384448808891805,1.3300191444113982,2020-01-27
2.2970639152513894,1.113650141253552,2020-01-27
2.4074471985904102,1.2003604960453411,2020-01-27
2.8195999000346887,1.175325342115481,2020-01-27
1.1405394326477105,1.79200623694794,2020-01-27
1.473972924753186,1.4135802372368167,2020-01-27
1.5286731863902674,1.2962572432330184,2020-01-27
1.4838422172068302,1.327477858223866,2020-01-27
1.6560008023762927,1.3375727051560649,2020-01-27
2.106729855277335,1.2685721198650997,2020-01-27
2.108110804757705,1.1474866340560546,2020-01-27
2.2453541058663906,1.2104009707558983,2020-01-27
2.509596951959106,1.0948149597187362,2020-01-27
1.1888409902522572,1.7707120089803983,2020-01-27
2.018064836926404,1.368815317391484,2020-01-27
1.3533089001794176,1.4549812428720275,2020-01-27
1.5248307249308894,1.405172265055093,2020-01-27
2.279195729036233,1.2913884556342416,2020-01-27
2.7128597591077477,1.2518867884897964,2020-01-27
1.968928645372444,1.2751447361910784,2020-01-27
1.735826126804184,1.3195188184333317,2020-01-27
1.9805496963839089,1.2402490380126012,2020-01-27
1.9299146602281836,1.2072532820229427,2020-01-27
2.0266652916162204,1.277282822939163,2020-01-27
4.190137096705626,1.6385356180128194,2020-02-01
2.5509077481610376,1.8965232745482834,2020-02-01
3.818306220494415,1.7594635308678823,2020-02-01
3.9893034159736125,1.754204889253315,2020-02-01
2.1287004418808766,1.7033254068925727,2020-02-01
2.0036041745213207,2.0746316331223156,2020-02-01
3.928871054021572,1.776311264768868,2020-02-01
4.249386166246391,1.7137882979504333,2020-02-01
1.2276628048583058,1.7238108541007724,2020-02-01
1.391482235361403,1.7621566951241043,2020-02-01
1.3101096747479977,2.173156434129344,2020-02-01
3.3280465236760723,1.8208571109363638,2020-02-01
3.9719827140355717,1.7596546150114023,2020-02-01
2.000719171069852,1.4962407408306408,2020-02-01
0.9828545165551826,1.7749526279809704,2020-02-01
1.2116514228113335,2.0173766398230164,2020-02-01
0.9070051240160488,2.4699705576078115,2020-02-01
1.7600784213070948,2.2174895277950575,2020-02-01
2.353291569668023,2.064262604563768,2020-02-01
2.2226979804594276,1.8155654228097178,2020-02-01
1.6910606563862298,1.6470699724595257,2020-02-01
1.7650516118056245,1.6088533143377357,2020-02-01
0.9039437737922713,1.8142818685833706,2020-02-01
1.1005505635915676,1.7191726918231314,2020-02-01
0.9457531542130319,2.2057012793429824,2020-02-01
2.215951709204566,1.8326720334037525,2020-02-01
2.4227023477324536,1.8871915843556448,2020-02-01
1.7734764337802997,1.8114681024927821,2020-02-01
1.6085622594144968,2.195979920497906,2020-02-01
2.0232825237211007,1.8143605978929966,2020-02-01
1.018948260735578,2.0863155410345886,2020-02-01
0.2211580152541218,2.0673627452567844,2020-02-01
0.9380199651230083,1.8343584709157412,2020-02-01
1.6556106890134428,1.9393564289289953,2020-02-01
1.8963129890365298,1.731937649963127,2020-02-01
1.7888987062825026,1.8436852499043856,2020-02-01
1.9218987575373108,1.5859836980215944,2020-02-01
2.3507483248206813,1.519084058097528,2020-02-01
2.5667380090908876,1.8171306043624316,2020-02-01
1.6982721831937617,2.1971203382112363,2020-02-01
2.105703636869194,1.7505113327492552,2020-02-01
0.9928989471396783,2.2123782674126082,2020-02-01
0.6831826128410798,2.2472175307454108,2020-02-01
1.5971536001820776,1.7944948664595468,2020-02-01
2.7155999755484177,1.6073814763826244,2020-02-01
2.303907507424483,1.47597111774893,2020-02-01
2.227283527309428,1.5847958528993593,2020-02-01
3.30581223990938,1.3219204045944921,2020-02-01
3.466298111901421,1.2555102086897847,2020-02-01
1.741463578935638,2.0056683205831742,2020-02-01
2.2713454015198598,1.6479464893338047,2020-02-01
1.6242238820531378,1.7971338804743304,2020-02-01
1.3401150114553957,2.0015486859460494,2020-02-01
1.8891901266204578,1.717128305724997,2020-02-01
2.7157469550968805,1.5335549327266347,2020-02-01
2.338863685626774,1.5420984424416435,2020-02-01
2.627658745820739,1.503538086682418,2020-02-01
3.3714951975751655,1.2559613807430334,2020-02-01
3.334868261863508,1.3672910992785625,2020-02-01
2.8048526590571714,1.3726329977654916,2020-02-01
2.4257752238994823,1.6241537035765543,2020-02-01
1.9297536331257834,1.8166409325178026,2020-02-01
1.3862915913239346,1.9199812956810676,2020-02-01
2.17314721749042,1.5927668431379944,2020-02-01
2.6061729996795227,1.5224657116892304,2020-02-01
2.505113755577189,1.60943200279773,2020-02-01
2.713053815171832,1.5525567636502926,2020-02-01
2.9063459888755627,1.279203449480278,2020-02-01
3.388613972230262,1.2971228274348978,2020-02-01
2.9263826008949962,1.331383374154728,2020-02-01
1.5240210570729134,2.0259131827169363,2020-02-01
2.3548879020158915,1.5554994005899976,2020-02-01
1.875004927166928,1.5161790249544294,2020-02-01
1.8144045896561987,1.5314336429519322,2020-02-01
2.0899991814073338,1.5787964610578586,2020-02-01
2.7750768920166253,1.4040576893265606,2020-02-01
2.68514807481334,1.3833692621431775,2020-02-01
2.980389118548048,1.424893329505371,2020-02-01
3.2070946754454934,1.2897777700779094,2020-02-01
1.2552425647354408,2.1560675238914415,2020-02-01
3.0263478015900067,1.4829268107831362,2020-02-01
1.9624947279329301,1.5402053965582057,2020-02-01
1.5861701743598686,1.5847628192148409,2020-02-01
2.343240473807828,1.5860443236448094,2020-02-01
3.882602222252009,1.4212602357622726,2020-02-01
2.714627066499777,1.4599882386583094,2020-02-01
2.391578795637211,1.5560173659466265,2020-02-01
2.774766768950757,1.5118731771549219,2020-02-01
2.438195419415465,1.4642704339912351,2020-02-01
2.146358796480429,1.541398687950296,2020-02-01
2.9114107200203945,1.4032449953723503,2020-02-11
1.7369018187889944,2.009009347438848,2020-02-11
2.0428620080025865,1.7686714920648359,2020-02-11
1.815778895270185,2.027950491844841,2020-02-11
2.601008888946366,1.6635851839118263,2020-02-11
1.5990419395330828,2.1557929668272067,2020-02-11
2.1157446329392653,1.6184523125613959,2020-02-11
1.9916373107101255,1.835499923589654,2020-02-11
1.2145158508423126,1.6624633856970745,2020-02-11
2.1861357163604533,1.639558758756028,2020-02-11
2.088335852269017,1.9207338997531798,2020-02-11
2.5743270214160856,1.4741474573610287,2020-02-11
2.311859705493638,1.715021243600918,2020-02-11
2.3687853434184376,1.3591140846490835,2020-02-11
1.2018510985967772,1.6264987420499117,2020-02-11
1.8356139042405786,1.6598037984655347,2020-02-11
2.1726102997437717,1.9126937661095593,2020-02-11
3.2057079651942586,1.5680885316782949,2020-02-11
2.9353332186269956,1.7072458806934565,2020-02-11
3.5939647879975305,1.1649544206833047,2020-02-11
1.3354487570253946,1.517357962019549,2020-02-11
1.643446341667374,1.5040846138718553,2020-02-11
1.1721589468816211,1.595757930118535,2020-02-11
1.9217070252843031,1.500958816314277,2020-02-11
2.2072057942632677,1.7250595951061432,2020-02-11
3.3727498471448967,1.3874648089449975,2020-02-11
2.390793140822693,1.8603901654964075,2020-02-11
1.9447000311183484,1.9866080257815404,2020-02-11
1.415948570277895,2.159252226706521,2020-02-11
1.943929024594947,1.7334861483895694,2020-02-11
1.697635047080832,1.8135455596947843,2020-02-11
1.0074832160439873,1.7594155189212004,2020-02-11
0.9802099972394288,1.6832695234449013,2020-02-11
1.2319971831815684,1.8256361859745431,2020-02-11
2.174442342547944,1.2562030617417288,2020-02-11
0.3874832042389922,2.386823665695795,2020-02-11
1.7814613564904709,2.6117011878767675,2020-02-11
1.450773679450764,2.8589838893971407,2020-02-11
2.481632275286656,1.7595684152072848,2020-02-11
1.556668222234033,2.1008570977832512,2020-02-11
1.801678970210565,1.8225736820337821,2020-02-11
1.7146845935291302,1.9569832505421731,2020-02-11
0.9349307217292211,2.033386840694544,2020-02-11
1.4066486785685888,1.616704195824049,2020-02-11
1.3546324075692602,1.6121853471429088,2020-02-11
2.344500035847014,1.1338720826942612,2020-02-11
0.590356182157256,2.0803823316358465,2020-02-11
2.2096274777862734,2.4504478052970766,2020-02-11
0.018710599650471386,4.148286778670873,2020-02-11
1.49399697596124,1.8840531100206463,2020-02-11
1.4777212924375764,1.620747244558342,2020-02-11
1.2261244779364175,1.8759445156100971,2020-02-11
0.8876991768316765,2.023729697141877,2020-02-11
1.6040891111196238,1.3515909164962772,2020-02-11
1.2867092690550808,1.419222466475697,2020-02-11
2.6782917439766853,0.8640881535342706,2020-02-11
0.8054043106435532,1.6485803976353715,2020-02-11
5.06484546457835,2.0122411070746153,2020-02-11
1.5127030448991559,3.463407691084893,2020-02-11
1.722087542663199,1.7385659547676457,2020-02-11
1.1521290922929663,1.6318279624950738,2020-02-11
0.5656779125349715,1.97533999077642,2020-02-11
0.47829107962666184,2.0363104503746348,2020-02-11
1.1168638613303887,1.3074772007046567,2020-02-11
0.8821439896392756,1.529148291247821,2020-02-11
2.5050495645569235,0.9609578836712982,2020-02-11
0.8122781335510626,1.7235214866616966,2020-02-11
3.903563354038493,1.9726062236385056,2020-02-11
1.27315056443236,3.2336477186368766,2020-02-11
1.7835075002917682,1.572589441342695,2020-02-11
0.7404182481696829,2.094087239688999,2020-02-11
1.1594484806038778,1.7516510803662422,2020-02-11
0.7669223113091824,1.2645207410203994,2020-02-11
0.27060357861096734,1.5546039909347793,2020-02-11
1.9232119419854878,1.051673628131591,2020-02-11
0.8845495265895831,1.8870480726942316,2020-02-11
0.5548097759456523,2.5583348205395,2020-02-11
-0.44736027745180157,3.4111000094509034,2020-02-11
0.18242360199063495,1.6564732526076316,2020-02-11
1.2510154797917312,1.9131763866953735,2020-02-11
1.392500693449558,1.6300099786419175,2020-02-11
0.39481184994505414,1.4379386453766503,2020-02-11
-0.021184724218631913,1.5146741557092287,2020-02-11
1.8224141522358936,1.2022781089980608,2020-02-11
1.3284217459482426,1.9848261102140443,2020-02-11
2.877923891177625,1.3492961291335197,2020-02-11
2.753885636372938,1.0698231662991025,2020-02-11
0.7941036984369771,1.6249662439556567,2020-02-11
1.1116009677455228,1.383760922421212,2020-02-11
0.4708999924445907,1.4929370007825213,2020-02-11
1.0780249893475289,1.5599709744052987,2020-02-16
0.5466568069701322,1.89299103850898,2020-02-16
0.4888400225808268,1.8677864244188314,2020-02-16
0.7678717425391158,1.8333217799803634,2020-02-16
1.178960847607953,1.6643310826444262,2020-02-16
0.17661826979323883,2.175540328814171,2020-02-16
0.4546511066665529,1.9014878746959023,2020-02-16
0.8937208586068,1.7803988290531305,2020-02-16
0.7710816992243418,1.3417631950547053,2020-02-16
1.1000800075448125,1.6069367150928193,2020-02-16
0.4967904577779291,2.0524993407671146,2020-02-16
0.6727924308212915,1.811655351055679,2020-02-16
0.7198960826791,1.8751695012489995,2020-02-16
1.5921513966680567,1.22649339227094,2020-02-16
0.7514428204101525,1.4189047465560303,2020-02-16
0.8483361007044242,1.7279693828154448,2020-02-16
0.7236175686902265,2.0880076776604515,2020-02-16
1.1223475004663885,1.9402952812782241,2020-02-16
1.3637466962283975,1.938723331586136,2020-02-16
0.8068865739727868,1.8501499636143741,2020-02-16
0.3659971974493667,1.3866842518289468,2020-02-16
1.1801290309664325,1.3069487223442038,2020-02-16
0.8686797379100548,1.370617775893846,2020-02-16
0.8979845563488665,1.5323870779735425,2020-02-16
0.9949465777009959,1.838679790424275,2020-02-16
1.5528629831680387,1.6927350193829256,2020-02-16
1.5147469356584018,1.7296569874668295,2020-02-16
1.0697471312660274,1.7349004405335644,2020-02-16
-0.1253964621791179,2.0174258380904915,2020-02-16
0.5038595620943797,1.5323348237328374,2020-02-16
0.8596248536132649,1.5985387054798932,2020-02-16
0.3115144864865664,1.5501509328196477,2020-02-16
0.08102279167382063,1.6479378526529633,2020-02-16
0.47659104226193627,1.6963866612783853,2020-02-16
0.6420934241594326,1.5736418674254162,2020-02-16
0.6273276926305874,1.6699299880108112,2020-02-16
0.8430227611388816,1.5431481859625669,2020-02-16
0.7558307607868767,1.5656756430743375,2020-02-16
1.2372539543917855,1.5656828062918149,2020-02-16
0.4349309247984845,1.8500467491076238,2020-02-16
0.4625139394585866,1.6344832016979984,2020-02-16
0.6354427926962307,1.706796640956204,2020-02-16
0.351760148478818,1.784626405218635,2020-02-16
0.8271597400354991,1.5320758465248616,2020-02-16
0.9062849050697117,1.4341537977332937,2020-02-16
0.7598488989416069,1.4124693147465153,2020-02-16
0.8971592437190903,1.4402293836330313,2020-02-16
1.8429015252641237,1.2866252607009276,2020-02-16
1.5891802139255202,1.2297723380253562,2020-02-16
0.6052428312081974,1.7303551322860955,2020-02-16
0.2983654315645214,1.4675191629747952,2020-02-16
0.36633764824812404,1.6008482161139164,2020-02-16
0.26164036723406664,1.8903293717850587,2020-02-16
0.7934851041591728,1.4756416202318239,2020-02-16
0.9044964792440615,1.3535697355980003,2020-02-16
0.9590957968315946,1.3490614980974713,2020-02-16
0.9013194837743023,1.363885883951249,2020-02-16
2.4173823166055564,1.1063277397348315,2020-02-16
1.8036469900864267,1.0617606866528888,2020-02-16
1.2569037925001498,1.162758865984989,2020-02-16
0.4104204929474677,1.41265953262883,2020-02-16
0.12699864880701464,1.6857877973586513,2020-02-16
-0.34570856498902525,2.0278634006239815,2020-02-16
0.187063049805286,1.5098435039173221,2020-02-16
0.35008287301191715,1.485854018366982,2020-02-16
1.1466672985047432,1.35192781906128,2020-02-16
1.1253367072685687,1.3717379458651275,2020-02-16
1.643435600850231,1.1631985199616173,2020-02-16
1.5764147565665838,1.0928206957501507,2020-02-16
1.0961979752523092,1.2357816606523644,2020-02-16
-0.003128533520910301,1.9098720500425668,2020-02-16
0.37669034878300817,1.5886975319811851,2020-02-16
-0.461602673149433,1.5139710407139437,2020-02-16
-0.8378463778879514,1.650794110163437,2020-02-16
0.6958113152366976,1.3571037208367438,2020-02-16
1.1338299817520825,1.2685965746673424,2020-02-16
0.9775126205715291,1.220072823877365,2020-02-16
1.2449848220881903,1.1447577493172465,2020-02-16
0.7684247005368927,1.1876710940456594,2020-02-16
0.24395971633916289,1.831971529672867,2020-02-16
0.5177532183454153,1.5060150504830296,2020-02-16
-0.3955755586646131,1.5424168397378297,2020-02-16
-0.7322501222191703,1.5404202689567168,2020-02-16
0.9150052306760572,1.322448196960366,2020-02-16
2.1080498249779955,1.2084629677228926,2020-02-16
1.4729556004330646,1.1586289529108817,2020-02-16
0.6517505717122221,1.3766125027930534,2020-02-16
0.22794331604392304,1.5467216100763868,2020-02-16
0.07116130975954289,1.3998572354441734,2020-02-16
-0.037315068127890635,1.330791945472721,2020-02-16
-1.323760448994891,2.9346074878318174,2020-03-22
-0.2622180867133487,1.7706155847631588,2020-03-22
1.0945344152283631,1.4917115407708499,2020-03-22
0.014447879260126698,1.7645639652816127,2020-03-22
-0.8631610185392955,2.738972659446135,2020-03-22
-0.9733242567373063,2.983036345937885,2020-03-22
-0.8578641638629516,2.592668586609294,2020-03-22
-0.05398313556308015,1.820476734663931,2020-03-22
-0.33458864659937126,1.9490106985719509,2020-03-22
-0.3110631234963296,2.245712252958316,2020-03-22
-0.2979770854058789,2.3655364114865183,2020-03-22
-0.6055009156489347,2.3410396490894065,2020-03-22
-0.091579546033611,2.126536256999109,2020-03-22
-0.9782958759849432,2.293857374629261,2020-03-22
-1.2519379260862973,2.385922568867668,2020-03-22
-1.0314045851575384,2.446177475889683,2020-03-22
-0.33926072448187566,2.1508907904401173,2020-03-22
-0.37504231389400877,2.097762267866828,2020-03-22
-0.611399014566557,2.395825771212938,2020-03-22
-0.8130150789778147,2.6292621705432118,2020-03-22
-1.0346491167270353,2.5939888516822847,2020-03-22
-0.7218058316259863,1.9650102079247094,2020-03-22
-0.38107541213974266,1.9391482244953928,2020-03-22
1.695406470977189,1.5429388027417446,2020-03-22
0.5384404322430348,1.664289833920618,2020-03-22
-0.7441186242356269,2.008431832820969,2020-03-22
-0.673096156201303,1.9668212386122699,2020-03-22
2.030623804176882,1.4047675384554545,2020-03-22
0.47987202179789495,1.6395910054484304,2020-03-22
-0.08202328364751614,1.8188409976000874,2020-03-22
-0.9017441340963367,2.2205400234893364,2020-03-22
-0.7223339347469506,2.1288354768266875,2020-03-22
